1-qid,two_realRank,State,map_AdaRank,map_AdaRank_rerank,map_AdaRank_x,map_LambdaMART,map_LambdaMART_rerank,map_LambdaMART_x,map_LambdaRank,map_LambdaRank_rerank,map_LambdaRank_x,map_ListNet,map_ListNet_rerank,map_ListNet_x,map_MART,map_MART_rerank,map_MART_x,map_RankBoost,map_RankBoost_rerank,map_RankBoost_x,map_RankNet,map_RankNet_rerank,map_RankNet_x,map_coordinate_ascent,map_Cord.Ascent_rerank,map_coordinate_ascent_x,map_linear_regression,map_Lin.Regression_rerank,map_linear_regression_x,map_random_forest,map_Rand.Forest_rerank,map_random_forest_x,ndcg10_AdaRank,ndcg10_AdaRank_rerank,ndcg10_AdaRank_x,ndcg10_LambdaMART,ndcg10_LambdaMART_rerank,ndcg10_LambdaMART_x,ndcg10_LambdaRank,ndcg10_LambdaRank_rerank,ndcg10_LambdaRank_x,ndcg10_ListNet,ndcg10_ListNet_rerank,ndcg10_ListNet_x,ndcg10_MART,ndcg10_MART_rerank,ndcg10_MART_x,ndcg10_RankBoost,ndcg10_RankBoost_rerank,ndcg10_RankBoost_x,ndcg10_RankNet,ndcg10_RankNet_rerank,ndcg10_RankNet_x,ndcg10_coordinate_ascent,ndcg10_coordinate_ascent_rerank,ndcg10_coordinate_ascent_x,ndcg10_linear_regression,ndcg10_linear_regression_rerank,ndcg10_linear_regression_x,ndcg10_random_forest,ndcg10_random_forest_rerank,ndcg10_random_forest_x,ndcg50_AdaRank,ndcg50_AdaRank_rerank,ndcg50_AdaRank_x,ndcg50_LambdaMART,ndcg50_LambdaMART_rerank,ndcg50_LambdaMART_x,ndcg50_LambdaRank,ndcg50_LambdaRank_rerank,ndcg50_LambdaRank_x,ndcg50_ListNet,ndcg50_ListNet_rerank,ndcg50_ListNet_x,ndcg50_MART,ndcg50_MART_rerank,ndcg50_MART_x,ndcg50_RankBoost,ndcg50_RankBoost_rerank,ndcg50_RankBoost_x,ndcg50_RankNet,ndcg50_RankNet_rerank,ndcg50_RankNet_x,ndcg50_coordinate_ascent,ndcg50_coordinate_ascent_rerank,ndcg50_coordinate_ascent_x,ndcg50_linear_regression,ndcg50_linear_regression_rerank,ndcg50_linear_regression_x,ndcg50_random_forest,ndcg50_random_forest_rerank,ndcg50_random_forest_x
2010,38,Oregon,712.1801772,30,0.874671578,0.200000003,5,0.501973031,0.455431074,36,0.161501115,0.556354483,24,0.738695484,12.01099586,38,0.244506795,3.074174454,32,0.466798837,0.461633343,14,0.851702023,-0.07314183,45,0.389633511,9.442809613,38,0.290277681,1.388512703,36,0.279223388,,,,1837730.25,26,1,0.441915888,1,,0.39367345,20,0.622120683,12.01099586,38,0.244506795,3.074174454,32,0.466798837,0.528054894,25,0.861428753,0.617208504,26,0.8632208,9.442809613,38,0.290277681,1.357160737,36,0.273376675,,,,-25.06402779,40,0.047700401,0.546983066,40,0.603860737,0.422263104,19,0.75025807,12.01099586,38,0.244506795,3.074174454,32,0.466798837,0.441130494,24,0.716112981,0.359796225,11,0.817879974,9.442809613,38,0.290277681,1.378045397,36,0.276285582
2010,39,Wisconsin,705.9378283,33,0.865966876,0.200000003,5,0.501973031,0.455595152,25,0.199484346,0.532764971,36,0.666426181,10.98722553,39,0.223683317,2.950056918,35,0.442781703,0.461256126,36,0.786389551,-0.042065702,35,0.465823026,7.531105603,42,0.275207482,1.043980475,39,0.206994839,,,,1794068.75,27,1,0.441915888,1,,0.380745099,41,0.563087683,10.98722553,39,0.223683317,2.950056918,35,0.442781703,0.526980641,40,0.807135897,0.626465122,20,0.889661964,7.531105603,42,0.275207482,1.024982009,39,0.203901892,,,,-25.37305641,41,0.04220062,0.547342844,18,0.687038366,0.399943765,44,0.666107299,10.98722553,39,0.223683317,2.950056918,35,0.442781703,0.438120681,43,0.651596838,0.355383189,21,0.797199557,7.531105603,42,0.275207482,1.045385859,39,0.206512552
2010,40,Michigan,719.2473062,26,0.884526402,0.200000003,5,0.501973031,0.455932806,11,0.277649391,0.523500372,41,0.638042966,10.00276947,40,0.20365949,2.2684785,44,0.310894137,0.46075011,44,0.698776389,-0.057452665,40,0.428098723,10.07718972,37,0.295278577,0.974354906,40,0.19239837,,,,1736259,30,1,0.441915888,1,,0.387739141,34,0.595023641,10.00276947,40,0.20365949,2.2684785,44,0.310894137,0.526636454,44,0.789740651,0.61387667,28,0.853703546,10.07718972,37,0.295278577,0.991041397,40,0.196803253,,,,-26.37289619,49,0.024406475,0.547526355,7,0.729464449,0.406757566,40,0.691797425,10.00276947,40,0.20365949,2.2684785,44,0.310894137,0.438609517,41,0.662075166,0.315522891,39,0.610405804,10.07718972,37,0.295278577,0.982233196,40,0.193266719
2010,41,California,505.1534017,49,0.585981144,0.200000003,5,0.501973031,0.457386138,1,0.614087883,0.350138289,50,0.106927399,9.001083374,41,0.183285205,1.602355189,48,0.181997183,0.459263508,50,0.441381726,-0.03131915,32,0.492170407,14.23097881,31,0.328023409,0.758850505,42,0.147219519,,,,4888959,22,1,0.441915888,1,,0.272682934,50,0.069657845,9.001083374,41,0.183285205,1.602355189,48,0.181997183,0.515892142,50,0.246721689,0.580109672,44,0.757249447,14.23097881,31,0.328023409,0.735899738,42,0.143440681,,,,-26.12283325,47,0.028856845,0.546277722,48,0.440790969,0.28344638,50,0.226876335,9.001083374,41,0.183285205,1.602355189,48,0.181997183,0.41975729,50,0.257972697,0.218590917,50,0.156162156,14.23097881,31,0.328023409,0.724458211,42,0.139200204
2010,42,New York,579.1938282,45,0.689227513,0.200000003,5,0.501973031,0.456860664,7,0.492443612,0.434759629,48,0.366175041,7.992902279,42,0.162778812,1.668591289,47,0.194814076,0.4604241,46,0.642330176,-0.044582122,37,0.459653505,6.326791135,44,0.265713722,0.760304768,41,0.147524394,,,,1736300.5,29,1,0.441915888,1,,0.351386609,46,0.429031927,7.992902279,42,0.162778812,1.668591289,47,0.194814076,0.52233075,47,0.572129768,0.605327822,35,0.829284099,6.326791135,44,0.265713722,0.743918758,41,0.145117849,,,,-24.77330208,38,0.052874445,0.546491891,46,0.490305081,0.363855835,47,0.530044708,7.992902279,42,0.162778812,1.668591289,47,0.194814076,0.432254264,47,0.52584864,0.250692832,49,0.30659849,6.326791135,44,0.265713722,0.734361707,41,0.141277394
2010,43,New Mexico,661.5291194,43,0.804040734,-50.48343658,49,0.001973001,0.455170221,49,0.101115176,0.564576253,12,0.763883863,6.996394157,43,0.142509846,3.492705123,24,0.547785836,0.461573613,16,0.84136017,-0.103243577,49,0.315832893,4.376936994,46,0.250342781,0.682595646,43,0.13123327,,,,-45778116,38,1,0.441915888,1,,0.402704702,4,0.663358885,6.996394157,43,0.142509846,3.492705123,24,0.547785836,0.527513093,34,0.834046092,0.620559747,24,0.872793492,4.376936994,46,0.250342781,0.659463668,43,0.127454168,,,,-24.56056976,37,0.056660441,0.546888397,41,0.581973914,0.421640846,20,0.747911966,6.996394157,43,0.142509846,3.492705123,24,0.547785836,0.44201218,13,0.735012151,0.357101655,17,0.805252651,4.376936994,46,0.250342781,0.663681038,44,0.126452614
2010,44,New Jersey,724.0818995,22,0.891268047,0.200000003,5,0.501973031,0.456865407,6,0.49354154,0.44381986,47,0.393932148,5.994261742,44,0.122126483,0.79012531,50,0.024828148,0.459701943,48,0.517293679,-0.0905366,47,0.346986658,5.179907177,45,0.256672694,0.516301747,45,0.096371025,,,,4946689,18,1,0.441915888,1,,0.342839315,48,0.39000356,5.994261742,44,0.122126483,0.79012531,50,0.024828148,0.522196601,48,0.565349852,0.505759682,49,0.544871633,5.179907177,45,0.256672694,0.514826785,46,0.097203537,,,,-25.9196682,45,0.032472572,0.547600234,2,0.746544717,0.35108712,48,0.481902726,5.994261742,44,0.122126483,0.79012531,50,0.024828148,0.429087244,48,0.457962729,0.265505607,47,0.376014278,5.179907177,45,0.256672694,0.512859563,46,0.094818856
2010,45,Kentucky,723.509195,23,0.890469434,0.200000003,5,0.501973031,0.455696168,19,0.222869029,0.534068902,35,0.670420929,4.988274574,45,0.101664714,2.52159154,40,0.359872306,0.461035327,40,0.748159791,-0.082712339,46,0.366169442,6.65783336,43,0.268323369,0.509555432,46,0.094956711,,,,1837731.375,25,1,0.441915888,1,,0.383561727,39,0.575948873,4.988274574,45,0.101664714,2.52159154,40,0.359872306,0.526713381,42,0.793628546,0.60364152,36,0.824467244,6.65783336,43,0.268323369,0.535076518,45,0.101438745,,,,-26.20122719,48,0.027461668,0.547387149,14,0.697281277,0.403761332,42,0.680500704,4.988274574,45,0.101664714,2.52159154,40,0.359872306,0.438097896,44,0.651108444,0.33631555,33,0.707844584,6.65783336,43,0.268323369,0.540770941,45,0.100673074
2010,46,Connecticut,761.1248616,6,0.942922953,0.200000003,5,0.501973031,0.455986396,9,0.2900553,0.486874725,45,0.525835897,3.998214006,46,0.081526892,1.951916539,45,0.249638403,0.46041559,47,0.640856597,-0.070745782,44,0.395507915,3.653614885,47,0.244640744,0.584493452,44,0.110666895,,,,4946689,18,1,0.441915888,1,,0.362699211,45,0.480687151,3.998214006,46,0.081526892,1.951916539,45,0.249638403,0.524805795,46,0.697218874,0.554355488,46,0.683683638,3.653614885,47,0.244640744,0.601936479,44,0.115422426,,,,-25.81311798,44,0.034368846,0.54759432,3,0.74517735,0.375856178,45,0.57528969,3.998214006,46,0.081526892,1.951916539,45,0.249638403,0.433946723,45,0.562126947,0.303500023,44,0.554064113,3.653614885,47,0.244640744,0.668116339,43,0.127382887
2010,47,Rhode Island,709.5009103,32,0.870935449,-42.00055695,48,0.085657936,0.455463441,34,0.168993964,0.547937847,30,0.712910109,3.013430119,47,0.061496398,2.268634597,43,0.310924342,0.461244744,37,0.784418829,-0.098359454,48,0.327807325,0.022434658,49,0.216015702,0.330865079,47,0.057495644,,,,-53290680,39,1,0.441915888,1,,0.391547656,26,0.612413956,3.013430119,47,0.061496398,2.268634597,43,0.310924342,0.527144536,37,0.815419183,0.599675155,38,0.813137479,0.022434658,49,0.216015702,0.326556161,48,0.057826962,,,,-25.93493652,46,0.032200842,0.547428019,10,0.70672997,0.406575598,41,0.69111135,3.013430119,47,0.061496398,2.268634597,43,0.310924342,0.439107962,40,0.672759467,0.354781188,22,0.794378451,0.022434658,49,0.216015702,0.325367517,48,0.0554937
2010,48,Massachusetts,725.1440529,19,0.892749176,0.200000003,5,0.501973031,0.456027088,8,0.299475273,0.477375073,46,0.496732574,2.000366449,48,0.040890693,1.306070268,49,0.124665119,0.460691204,45,0.688577318,-0.058469278,41,0.425606288,-4.765040209,50,0.178275447,0.285729269,49,0.048033266,,,,4946729,15,1,0.441915888,1,,0.347381214,47,0.41074263,2.000366449,48,0.040890693,1.306070268,49,0.124665119,0.52491124,45,0.702548063,0.542173626,48,0.648886628,-4.765040209,50,0.178275447,0.27047248,49,0.046097127,,,,-25.50401497,42,0.039869951,0.54759096,4,0.744400694,0.373046709,46,0.564697128,2.000366449,48,0.040890693,1.306070268,49,0.124665119,0.432731733,46,0.536083325,0.312548282,42,0.596466158,-4.765040209,50,0.178275447,0.308227442,49,0.051898688
2010,49,Hawaii,732.7755757,17,0.903391025,0.200000003,5,0.501973031,0.455394726,39,0.153086882,0.545615063,33,0.70579398,0.995535195,49,0.020452435,2.472010155,41,0.350278152,0.460986722,42,0.739744166,-0.066680032,43,0.405475938,9.076867461,39,0.287392913,0.179818631,50,0.02582991,,,,-53347540,41,1,0.441915888,1,,0.395055103,17,0.628429542,0.995535195,49,0.020452435,2.472010155,41,0.350278152,0.526988821,39,0.807549318,0.579274424,45,0.754863594,9.076867461,39,0.287392913,0.180388684,50,0.027256209,,,,-26.66995239,50,0.019119768,0.547143933,34,0.641051793,0.412076805,36,0.711852592,0.995535195,49,0.020452435,2.472010155,41,0.350278152,0.441665184,19,0.727574203,0.285302344,46,0.468785954,9.076867461,39,0.287392913,0.191332432,50,0.027380771
2010,50,Illinois,701.2984246,34,0.859497416,-50.68343353,50,0,0.456866249,5,0.493736367,0.429858682,49,0.351160401,0.003895588,50,0.000282496,1.685674039,46,0.198119642,0.459323828,49,0.451825826,-0.116060511,50,0.284409544,0.6378652,48,0.220867217,0.29999716,48,0.05102442,,,,4988348,14,1,0.441915888,1,,0.327997075,49,0.322231425,0.003895588,50,0.000282496,1.685674039,46,0.198119642,0.521031594,49,0.506470236,0.552489932,47,0.678354751,0.6378652,48,0.220867217,0.39158064,47,0.071426754,,,,-22.93258858,33,0.085633616,0.547921958,1,0.82092471,0.332816634,49,0.413017374,0.003895588,50,0.000282496,1.685674039,46,0.198119642,0.425585944,49,0.38291144,0.294491645,45,0.511848954,0.6378652,48,0.220867217,0.434338359,47,0.078349578
2011,1,Nebraska,772.5262198,4,0.958821685,0,43,0.5,0.455474987,35,0.171666817,0.574337865,7,0.793789735,48.98044968,1,0.996465114,5.41135789,1,0.919051177,0.46171455,6,0.865762412,0.069026302,3,0.738187904,42.06485282,4,0.547441274,4.826637568,1,1,,,,78064.21875,37,1,0.441915888,1,,0.392516417,24,0.616837479,48.98044968,1,0.996465114,5.41135789,1,0.919051177,0.529711352,2,0.945146403,0.640110235,8,0.928638691,42.06485282,4,0.547441274,4.831353826,1,1,,,,27.78778267,1,0.988303851,0.547403674,12,0.70110169,0.430332825,9,0.780683402,48.98044968,1,0.996465114,5.41135789,1,0.919051177,0.442336845,10,0.741971428,0.363814128,7,0.83670871,42.06485282,4,0.547441274,4.828526235,1,1
2011,2,Alaska,84.93238745,50,0,3.722056627,4,0.536718671,0.457391334,2,0.615290842,0.641647211,1,1,47.99936295,2,0.976509819,3.492705123,26,0.547785836,0.461345318,32,0.801832469,0.058612029,4,0.712655174,56.16638873,1,0.658605422,4.764676141,2,0.98701026,,,,-43687948,43,1,0.441915888,1,,0.475060489,1,0.993747451,47.99936295,2,0.976509819,3.492705123,26,0.547785836,0.527868773,30,0.852022204,0.540087442,49,0.642927527,56.16638873,1,0.658605422,4.81336053,2,0.996236724,,,,25.41336632,2,0.946046373,0.545098862,50,0.168248351,0.455604923,2,0.87596698,47.99936295,2,0.976509819,3.492705123,26,0.547785836,0.451164156,1,0.931187162,0.27576234,47,0.424079489,56.16638873,1,0.658605422,4.77548166,2,0.988874268
2011,3,South Dakota,779.2385781,2,0.968181796,8.683006287,2,0.585659215,0.455633176,23,0.208286723,0.579588554,5,0.809875852,46.98519135,3,0.955881579,5.41135789,1,0.919051177,0.461732524,4,0.868874534,0.083599246,1,0.773916471,54.8399603,2,0.648149023,4.709121854,3,0.975363728,,,,77419.71875,38,1,0.441915888,1,,0.392226815,25,0.615515108,46.98519135,3,0.955881579,5.41135789,1,0.919051177,0.529918394,1,0.9556103,0.606492195,36,0.832610086,54.8399603,2,0.648149023,4.714898175,3,0.97564344,,,,23.68911362,3,0.915359855,0.547280242,23,0.672565242,0.433023706,4,0.790828851,46.98519135,3,0.955881579,5.41135789,1,0.919051177,0.442780426,6,0.751479699,0.343520386,28,0.741607962,54.8399603,2,0.648149023,4.711926783,3,0.975544074
2011,4,Oklahoma,754.2350577,9,0.933315402,0.200000003,6,0.501973031,0.45534777,44,0.142216766,0.573125779,8,0.790076363,45.99456024,4,0.935732153,4.440628281,10,0.731211947,0.461704084,8,0.863950422,0.030105767,10,0.642766214,32.78346087,12,0.474274916,4.271989921,6,0.883722358,,,,21384894,2,1,0.441915888,1,,0.394708978,17,0.626849078,45.99456024,4,0.935732153,4.440628281,10,0.731211947,0.529352415,5,0.927005638,0.637504964,11,0.921196836,32.78346087,12,0.474274916,4.333520618,5,0.895878781,,,,20.48799515,7,0.858389563,0.547268341,25,0.669813812,0.430223453,10,0.780271034,45.99456024,4,0.935732153,4.440628281,10,0.731211947,0.442372577,9,0.742737341,0.368066781,3,0.856637539,32.78346087,12,0.474274916,4.248909609,7,0.878429434
2011,5,Tennessee,743.0246571,16,0.917682953,0,43,0.5,0.455698649,21,0.223443204,0.563961087,16,0.761999227,44.99993134,5,0.915501411,4.93558048,3,0.826986753,0.461637602,13,0.852439516,0.044881202,7,0.678991229,39.53270735,6,0.527480059,4.438485693,4,0.918626925,,,,15073421,5,1,0.441915888,1,,0.390833581,28,0.60915337,44.99993134,5,0.915501411,4.93558048,3,0.826986753,0.529444622,4,0.931665834,0.623494171,20,0.881175559,39.53270735,6,0.527480059,4.445862019,4,0.91937485,,,,20.7374115,6,0.862828425,0.547287902,21,0.674336068,0.429633118,11,0.778045291,44.99993134,5,0.915501411,4.93558048,3,0.826986753,0.442102655,14,0.736951495,0.347948339,26,0.762358284,39.53270735,6,0.527480059,4.433588308,4,0.91716451
2011,6,Florida ,554.2781842,48,0.654483659,0.200000003,6,0.501973031,0.456959955,6,0.515428855,0.515514207,43,0.613576393,43.99444199,6,0.895049767,4.51084162,7,0.744798449,0.461218233,38,0.779828697,0.081771294,2,0.76943487,44.66519688,3,0.567940107,4.292978209,5,0.888122392,,,,42916.56641,40,1,0.441915888,1,,0.372340077,44,0.524708951,43.99444199,6,0.895049767,4.51084162,7,0.744798449,0.527246256,39,0.8205601,0.609694981,32,0.841758717,44.66519688,3,0.567940107,4.268880244,7,0.882359324,,,,19.19082642,13,0.835303856,0.546558962,47,0.50581133,0.412486239,35,0.713396283,43.99444199,6,0.895049767,4.51084162,7,0.744798449,0.439520725,38,0.681607143,0.314097564,41,0.603726421,44.66519688,3,0.567940107,4.285283241,6,0.886058551
2011,7,Wyoming,591.7953938,44,0.706799885,8.683006287,2,0.585659215,0.45561452,26,0.203967896,0.600308022,2,0.873352431,43.0050621,7,0.87492579,3.824312228,18,0.611952854,0.461795897,3,0.879847171,0.057262654,5,0.709346904,40.47763868,5,0.534929069,4.262275715,7,0.881685849,,,,21167966,4,1,0.441915888,1,,0.413944521,2,0.714681769,43.0050621,7,0.87492579,3.824312228,18,0.611952854,0.529026161,11,0.910516741,0.622744126,21,0.879033084,40.47763868,5,0.534929069,4.305154162,6,0.88994597,,,,21.10072136,4,0.869294249,0.546469742,48,0.485184337,0.440992804,3,0.820874798,43.0050621,7,0.87492579,3.824312228,18,0.611952854,0.445033553,2,0.799776077,0.352246449,20,0.78250013,40.47763868,5,0.534929069,4.297751794,5,0.888673743
2011,8,Utah,747.9810796,11,0.924594483,0.200000003,6,0.501973031,0.455653039,22,0.212884792,0.570839038,10,0.783070656,42.00610733,8,0.85460706,3.664229547,22,0.580976352,0.461711327,7,0.865204394,0.020987402,12,0.620410668,38.13262669,7,0.51644305,4.105550092,8,0.84882952,,,,-6.25E+30,50,0,0.441915888,1,,0.394527257,18,0.626019309,42.00610733,8,0.85460706,3.664229547,22,0.580976352,0.529303849,6,0.924551131,0.608433575,33,0.838155561,38.13262669,7,0.51644305,4.091018631,8,0.84515978,,,,19.26420021,12,0.836609689,0.547038328,39,0.616636763,0.432739276,5,0.789756461,42.00610733,8,0.85460706,3.664229547,22,0.580976352,0.442333427,11,0.741898161,0.351017623,21,0.776741596,38.13262669,7,0.51644305,4.082266259,8,0.843477147
2011,9,Indiana,726.9443633,22,0.895259636,0,43,0.5,0.455555505,28,0.190306354,0.570265346,11,0.781313083,40.99310684,9,0.834002641,4.486786076,8,0.740143625,0.461732124,5,0.868805327,0.045079989,6,0.679478595,31.43451463,16,0.463641006,3.931238285,11,0.812286381,,,,22023080,1,1,0.441915888,1,,0.395828808,11,0.631962409,40.99310684,9,0.834002641,4.486786076,8,0.740143625,0.529675887,3,0.943353993,0.641703556,5,0.933189949,31.43451463,16,0.463641006,3.956650355,11,0.817056816,,,,20.28469276,8,0.854771391,0.547258599,26,0.667561606,0.432618457,6,0.789300938,40.99310684,9,0.834002641,4.486786076,8,0.740143625,0.443245966,5,0.761458682,0.356116038,17,0.800633839,31.43451463,16,0.463641006,3.912957588,11,0.807965828
2011,10,Montana,728.1614333,21,0.896956791,50.68343353,1,1,0.455500219,32,0.177507942,0.580516436,4,0.81271853,40.00400543,10,0.813884328,3.824312228,18,0.611952854,0.461649486,11,0.854497056,0.017456046,13,0.611752822,37.49335278,8,0.511403575,4.022768959,9,0.831475088,,,,12435786,6,1,0.441915888,1,,0.399234591,6,0.647513778,40.00400543,10,0.813884328,3.824312228,18,0.611952854,0.529071304,10,0.912798247,0.61331702,30,0.852104928,37.49335278,8,0.511403575,4.011138703,9,0.828452989,,,,19.07867241,14,0.833307852,0.547133373,35,0.638610413,0.431349976,8,0.784518371,40.00400543,10,0.813884328,3.824312228,18,0.611952854,0.442686913,7,0.749475217,0.349426175,23,0.769283732,37.49335278,8,0.511403575,4.021276578,9,0.830684985
2011,11,Alabama,731.5102868,17,0.901626631,2.580473661,5,0.525456776,0.455701566,20,0.224118577,0.561412296,22,0.7541907,39.02561569,11,0.79398389,4.704833586,4,0.782336504,0.461375842,30,0.807117577,0.010781288,17,0.595388283,35.90828059,9,0.498908255,3.966861622,10,0.819754541,,,,7756668,20,1,0.441915888,1,,0.39405687,20,0.623871444,39.02561569,11,0.79398389,4.704833586,4,0.782336504,0.528703443,19,0.894206536,0.626459338,18,0.889645442,35.90828059,9,0.498908255,3.981719934,10,0.822300089,,,,19.91064262,10,0.848114422,0.547360349,16,0.691085372,0.426812878,13,0.76741212,39.02561569,11,0.79398389,4.704833586,4,0.782336504,0.441695614,20,0.728226473,0.341828706,30,0.733680394,35.90828059,9,0.498908255,3.93748161,10,0.813109572
2011,12,New Hampshire,797.4541614,1,0.993582687,0,43,0.5,0.455395649,42,0.153300461,0.561181621,23,0.753483999,38.00661087,12,0.773257343,4.634959155,5,0.768815582,0.461499128,21,0.828463703,0.025936277,11,0.632543853,30.71291625,17,0.457952557,3.783824466,12,0.7813822,,,,6483620.5,21,1,0.441915888,1,,0.38631868,36,0.588537578,38.00661087,12,0.773257343,4.634959155,5,0.768815582,0.529110736,9,0.914791181,0.638939866,10,0.925295578,30.71291625,17,0.457952557,3.806998844,12,0.785757382,,,,17.88359642,16,0.81203909,0.547616662,5,0.750342635,0.418838597,25,0.737346627,38.00661087,12,0.773257343,4.634959155,5,0.768815582,0.441108746,23,0.715646795,0.359730635,10,0.817572603,30.71291625,17,0.457952557,3.849148819,12,0.794582381
2011,13,North Dakota,668.4557643,41,0.813699659,0.200000003,6,0.501973031,0.455424866,40,0.160063992,0.587506689,3,0.834134007,37.01163483,13,0.75301954,3.900868176,17,0.62676667,0.461824411,2,0.88478412,0.033371227,9,0.65077216,32.66212218,13,0.473318388,3.737322021,13,0.771633318,,,,21246378,3,1,0.441915888,1,,0.403705493,5,0.667928662,37.01163483,13,0.75301954,3.900868176,17,0.62676667,0.528990665,13,0.908722752,0.613447183,29,0.852476735,32.66212218,13,0.473318388,3.769296195,13,0.777871918,,,,20.99224091,5,0.867363622,0.546664597,44,0.530233362,0.432512604,7,0.788901838,37.01163483,13,0.75301954,3.900868176,17,0.62676667,0.443897347,3,0.775421189,0.348490798,25,0.764900361,32.66212218,13,0.473318388,3.752206008,13,0.774249299
2011,14,Virginia,746.3620703,13,0.92233684,0.200000003,6,0.501973031,0.455776399,18,0.241442102,0.550608695,30,0.721092572,36.01101685,14,0.73266698,4.461260235,9,0.735204295,0.461356804,31,0.803821301,0.036538426,8,0.658537199,32.15996967,14,0.469359858,3.619051712,14,0.746838851,,,,12374632,7,1,0.441915888,1,,0.386506571,35,0.589395522,36.01101685,14,0.73266698,4.461260235,9,0.735204295,0.528785949,17,0.898376409,0.636232884,12,0.91756319,32.15996967,14,0.469359858,3.6016789,14,0.742814962,,,,19.92733383,9,0.848411476,0.54740431,11,0.701248675,0.421549846,24,0.74756887,36.01101685,14,0.73266698,4.461260235,9,0.735204295,0.440760231,29,0.708176296,0.34859616,24,0.765394107,32.15996967,14,0.469359858,3.615171055,14,0.745507169
2011,15,Missouri,745.1872626,14,0.920698619,0.200000003,6,0.501973031,0.455706715,19,0.225310516,0.557193312,26,0.741265337,35.01681519,15,0.712444928,4.546162036,6,0.75163306,0.461522349,18,0.832484239,0.009559701,18,0.59239331,35.47938485,10,0.495527217,3.48359727,16,0.718441862,,,,75788.34375,39,1,0.441915888,1,,0.387633391,34,0.594540771,35.01681519,15,0.712444928,4.546162036,6,0.75163306,0.528859083,15,0.902072574,0.630911777,15,0.90236366,35.47938485,10,0.495527217,3.485608202,16,0.718538914,,,,17.97338486,15,0.813637054,0.54728052,22,0.672629478,0.424978233,17,0.760494944,35.01681519,15,0.712444928,4.546162036,6,0.75163306,0.440926607,28,0.711742594,0.356564533,16,0.802735582,35.47938485,10,0.495527217,3.491200836,16,0.719505275
2011,16,Nevada,778.8732975,3,0.967672427,0.200000003,6,0.501973031,0.45563034,24,0.207630244,0.562754204,20,0.758301796,34.02016068,16,0.692172986,4.41510244,11,0.726272616,0.461392625,29,0.810023407,-0.010836744,29,0.542387234,32.09173998,15,0.468821994,3.537560732,15,0.729754889,,,,6434560.5,22,1,0.441915888,1,,0.390181824,31,0.606177341,34.02016068,16,0.692172986,4.41510244,11,0.726272616,0.528730907,18,0.895594585,0.620368563,24,0.872247383,32.09173998,15,0.468821994,3.559767247,15,0.734049189,,,,19.68356705,11,0.844073159,0.547460195,9,0.714168901,0.422926926,20,0.752760883,34.02016068,16,0.692172986,4.41510244,11,0.726272616,0.440576822,30,0.704244862,0.36045094,8,0.820948104,32.09173998,15,0.468821994,3.569867123,15,0.736004983
2011,17,Texas,590.7812683,45,0.705385728,0.200000003,6,0.501973031,0.455889152,12,0.26754383,0.505003167,44,0.581374559,32.99541092,17,0.671329586,3.643236787,24,0.576914187,0.462104178,1,0.933223779,0.015135801,16,0.606064266,33.1107217,11,0.476854753,3.232010445,17,0.665698606,,,,7932823,19,1,0.441915888,1,,0.408835354,3,0.691352461,32.99541092,17,0.671329586,3.643236787,24,0.576914187,0.529118541,8,0.915185644,0.645280354,2,0.943406932,33.1107217,11,0.476854753,3.222989458,17,0.663612518,,,,16.16940689,18,0.781531666,0.545681431,49,0.30293357,0.466146035,1,0.915710215,32.99541092,17,0.671329586,3.643236787,24,0.576914187,0.443760435,4,0.772486456,0.367322772,5,0.853150959,33.1107217,11,0.476854753,3.204610976,19,0.65939504
2011,18,Idaho,728.4057778,20,0.897297519,0.200000003,6,0.501973031,0.455335095,47,0.139282533,0.574378674,6,0.793914759,32.00894165,18,0.651264811,3.993873956,13,0.644763581,0.461697996,9,0.862896294,0.0167163,14,0.609939184,27.07616072,22,0.429283564,3.206775284,19,0.660408247,,,,11003560,10,1,0.441915888,1,,0.395626493,13,0.631038603,32.00894165,18,0.651264811,3.993873956,13,0.644763581,0.529012167,12,0.909809477,0.641620903,7,0.932953853,27.07616072,22,0.429283564,3.19767533,19,0.658318099,,,,17.01083946,17,0.796506638,0.547271629,24,0.67057407,0.42588195,15,0.763902234,32.00894165,18,0.651264811,3.993873956,13,0.644763581,0.442230895,12,0.739700351,0.365266006,6,0.843512519,27.07616072,22,0.429283564,3.211547714,18,0.660849973
2011,19,Iowa,716.7506526,30,0.881044921,0.200000003,6,0.501973031,0.455539101,30,0.18650886,0.567567336,12,0.773047407,31.02011299,19,0.631152046,3.993873956,13,0.644763581,0.461656077,10,0.855638332,0.015280176,15,0.606418231,28.73190785,20,0.442336023,3.224565134,18,0.664137754,,,,3873214.25,32,1,0.441915888,1,,0.395681239,12,0.631288584,31.02011299,19,0.631152046,3.993873956,13,0.644763581,0.528946201,14,0.90647556,0.622425978,22,0.878124309,28.73190785,20,0.442336023,3.204485039,18,0.659742341,,,,8.355005264,19,0.642458793,0.547223024,31,0.659337023,0.425896609,14,0.763957501,31.02011299,19,0.631152046,3.993873956,13,0.644763581,0.442154792,13,0.738069068,0.355744653,18,0.798893452,28.73190785,20,0.442336023,3.247035446,17,0.668293279
